song,artist,id,MISSING
Four Strong Winds,Bobby Bare,7KlqczWxKKKVYNdKYGSH9X,MISSING
Have I Stayed Away Too Long,Bobby Bare,6f8RdBMG6A7EMfVF7uOEqO,MISSING
Miller's Cave,Bobby Bare,22DvwrGNMvpikviGn3wSxu,MISSING
Where Are We Going,Bobby Bloom,2aLDkROo7XYPtJSVo5wi5h,MISSING
All Of My Love,Bobby Caldwell,0tD8qT9Bo0okX5LgMskKzi,MISSING
Coming Down From Love,Bobby Caldwell,138zVd63tbSFQR5oc3dHmg,MISSING
Let's Stomp,Bobby Comstock,4O6qiczH85Em6ytvxe6kh3,MISSING
Tennessee Waltz,Bobby Comstock,1Ox3iDlMarHvHF07O0qXCm,MISSING
Jambalaya,Bobby Comstock And The Counts,3Iz1wcjTaUvNLPNtD3Es2H,MISSING
Your Boyfriend's Back,Bobby Comstock And The Counts,0ldDmpWl32fkZGYJLa2Tee,MISSING
Fortuneteller,Bobby Curtola,5EYxarXezOkrieJr1LNFP9,MISSING
Christmas Auld Lang Syne,Bobby Darin,73IqniFX1Mi2aT7qAGgp8t,MISSING
Irresistible You,Bobby Darin,3yAQVnFM83eifPqv5K4O3r,MISSING
Lovin' You,Bobby Darin,24wd3JuMe658XEGV2viGrc,MISSING
Mame,Bobby Darin,6zqEMsEbCClc496CANxL83,MISSING
Rock-in Robin,Bobby Day,2DAgYTzfPYqKJu0uItsNMd,MISSING
(I Do The) Shimmy Shimmy,Bobby Freeman,6sjxO0rf62PLcW4AEFPDdV,MISSING
Do You Want To Dance,Bobby Freeman,4wXPZBafMKbTtdOB7BVGcp,MISSING
Can You Feel It,Bobby Goldsboro,5FkXc3DG1CSmvwFtf8eL2L,MISSING
Glad She's A Woman,Bobby Goldsboro,7vJtTE1k2wPaqRmzEJ84OK,MISSING
Molly,Bobby Goldsboro,4wa5shE2P80cziwF2lPDJi,MISSING
Itchy Twitchy Feeling,Bobby Hendricks,36CvDUCDMDbp3dZidKxTds,MISSING
There's Something On Your Mind (Part 2),Bobby Marchan,4fEsy6zvlgfHFokWVRqp5W,MISSING
(Call Me Your) Anything Man,Bobby Moore,6olmU1pWQSTiALRo5us1ZX,MISSING
Watch Your Step,Bobby Parker,1uhm03Mco8BvXcucnLRtGA,MISSING
Irresistable You,Bobby Peterson,3oLnAuFzbKdsXM37ol3QGm,MISSING
Make Me Forget,Bobby Rydell,6DbFaoM3IQzZpZyiNuZJca,MISSING
Jingle Bell Rock,Bobby Rydell/Chubby Checker,6EPwBfGQTfOixxq7bdXzpM,MISSING
She's My Girl,Bobby Shafto,0dRcpXKSo9fzJJjR9siMil,MISSING
Together Again,Bobby Sherman,5yFrktcrPRQClQjhPATqB1,MISSING
Do What You Gotta Do,Bobby Vee,4j2ArHvM38V1LxLhhrY5Ks,MISSING
I Can't Say Goodbye,Bobby Vee,6lyDqcj3PbLRnkWxUqJgqW,MISSING
I'm Into Lookin' For Someone To Love Me,Bobby Vee,2fFPjK1sslhH3aWNckp3I6,MISSING
What Do You Want?,Bobby Vee,6s4b3H4BrUCfskxYinSSA8,MISSING
Yesterday And You (Armen's Theme),Bobby Vee,1oB6UQzxeh4E6dLnTjTQnd,MISSING
Clinging Vine,Bobby Vinton,7Dtab9QxjMZYupetS5RBhF,MISSING
For He's A Jolly Good Fellow,Bobby Vinton,10h6Y5HHIFM9KhNSxGi6e3,MISSING
No Arms Can Ever Hold You,Bobby Vinton,2Bw9DDKhseKHukQufooB3y,MISSING
Petticoat White (Summer Sky Blue),Bobby Vinton,7inxB3CvYZyZb4i8KODD2s,MISSING
Satin Pillows,Bobby Vinton,6cyuQP6SxQkYiF3zLKQL8Y,MISSING
The Days Of Sand And Shovels,Bobby Vinton,3glPdKy9ystj2fKTMCPfA8,MISSING
Across 110th Street,Bobby Womack & Peace,7Mzohkhsek7KQzy4z4f4ov,MISSING
If I'm A Fool For Loving You,Bobby Wood,5c8oQiQd2bj1rr5qRqEuPZ,MISSING
(You Want To) Make A Memory,Bon Jovi,09ln4QumFqjIkfCFiW9aRk,MISSING
We Weren't Born To Follow,Bon Jovi,6tVwi09OwB7zVYV0NUajeP,MISSING
Mary's Boy Child / Oh My Lord,Boney M.,5deM5YxDQZCqf3arvoB4CE,MISSING
Home Of The Brave,Bonnie & The Treasures,2RjF2Tmr3fCXmQ3PU3cSLA,MISSING
Candy Apple Red,Bonnie Guitar,6nDk8nTlYZw1SYkQTnWXLU,MISSING
Jellybread,Booker T. & The MG's,3LQsXbEzH5bofO12glOhX0,MISSING
The Wreckoning,Boomkat,7HUNuEyCOamNGaZbXXBviA,MISSING
Cerveza,Boots Brown And His Blockbusters,6Pq6C1UcziiDVLYtxy3HFC,MISSING
"Hey, Mr. Sax Man",Boots Randolph,1nGj8dPY6iV3wppAaCs77v,MISSING
Temptation,Boots Randolph,1N52lNTsIQXDkgWMaXlz6q,MISSING
Boom Shak A-Tack,Born Jamericans,4L0JH42JwC8EgB2RnuTRKq,MISSING
I Don't Mind At All,Bourgeois Tagg,32r2PKxfSJhDBSyO702TaO,MISSING
Mutual Surrender (What A Wonderful World),Bourgeois Tagg,49ao0WBRGtfYqcfPOwEhPo,MISSING
Like You,Bow Wow Featuring Ciara,0aoOyPtOvWQs6BnGnbFUlj,MISSING
Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,07Tgqp7YuqujRISpGnyPD6,MISSING
Oh Girl,Boy Meets Girl,6xDyuaXrJZRiS6P0kxON5e,MISSING
Boogie Bear,Boyd Bennett,1ZefuZeoH1sBchMH4KFMDO,MISSING
I Remember Holding You,Boys Club,1vg9QIylIW01JyfvDtfd4H,MISSING
Hero/Heroine,Boys Like Girls,1aRKj4O0haBoPv7ikHjrnO,MISSING
The Great Escape,Boys Like Girls,0dQVYG5kXtmlDi9haVuQ6T,MISSING
Thunder,Boys Like Girls,00fivIbneerD9okPhdQ8wn,MISSING
I Will Get There,Boyz II Men,1ROV0b6g0rpzCXKzUeD44F,MISSING
I'll Make Love To You,Boyz II Men,73HpwfbhnAEYJGNxb7ask1,MISSING
Thank You In Advance,Boyz II Men,1qLDXxbJK1VLwS9jArwWnC,MISSING
Beat This Summer,Brad Paisley,2EUHzmBZux7SSra71cGkIB,MISSING
Southern Comfort Zone,Brad Paisley,2lfmRyTLtsTCkLwMQcFSQk,MISSING
"Another You, Another Me",Brady Seals,3XA6fH5pqQSjTnH7xhCwsZ,MISSING
Girl Of My Dreams,Bram Tchaikovsky,1LyztZAErURZdMRAanzgwr,MISSING
Love Me Or Leave Me Alone,Brand Nubian,5rd1aPew1asM6hMpDYzxyf,MISSING
Punks Jump Up To Get Beat Down,Brand Nubian,1uMwnqhNjZArlhe0AsCo2L,MISSING
The Boy Is Mine,Brandy & Monica,30lxTiMzVRxp6wLcTn6awC,MISSING
Hard Days,Brantley Gilbert,2yl5UfvHKDMFpiMWg34O0c,MISSING
The Weekend,Brantley Gilbert,48tAdjG4ng2JfECa7OQujk,MISSING
What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,44UTzjhEM825Sw0qC89oGK,MISSING
Takin' It Back,Breathless,6VpWx1LPR1oxuRMfdxtPNA,MISSING
Baby You're So Right For Me,Brenda & The Tabulations,1fNGwzjBYbL6UnJh1mcbAN,MISSING
Anybody But Me,Brenda Lee,56rEp6uhPXIlneMX3Eqp4b,MISSING
Coming On Strong,Brenda Lee,3Htxny2KBYt7JaSnQPFSnQ,MISSING
Everybody Loves Me But You,Brenda Lee,33aC0VE93PEf6dAqYOobRN,MISSING
Heart In Hand,Brenda Lee,6wI57Jgz7qLaCr8PDG80Gv,MISSING
Here Comes That Feelin',Brenda Lee,298fo3dNDFTHkYEt5maHX8,MISSING
Is It True,Brenda Lee,1EVNgdL0q3T0Hb08immBzz,MISSING
It Started All Over Again,Brenda Lee,4L61B30gBJeBPyqAcF2QRc,MISSING
No One,Brenda Lee,5vEE2mUmsKWIOOQuNnkZzv,MISSING
Nobody Wins,Brenda Lee,6TJJ4kRQ1nuHYyQIvgJlaL,MISSING
Save All Your Lovin' For Me,Brenda Lee,6WDvXgjkrlU5RsHkelYZ6u,MISSING
So Deep,Brenda Lee,2ZKoeiRGJUgdx79sllP39d,MISSING
The Crying Game,Brenda Lee,5stUEj17qkcvqbOobKcK7L,MISSING
Think,Brenda Lee,2A1nMRmn1Z9FVSPjsX4hrl,MISSING
Too Many Rivers,Brenda Lee,3D6iiz9rsoy2PvTJ0Q8OBH,MISSING
Your Used To Be,Brenda Lee,3QNrN2Wzl0KshnGcR1VJj3,MISSING
Lady,Brett Young,2fSuoIlA1uTERXunbshSWh,MISSING
Shake Off The Demon,Brewer And Shipley,5iJyHg8EpJwQlZfHo5suKb,MISSING
Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland,48cvOVUtKAeyouW1J5KdHg,MISSING
Pinball,Brian Protheroe,0A449X6twasfhYiCQVoOgA,MISSING
Wild In The Streets,British Lions,5RCCLWMF23BMcpUdewDVPp,MISSING
Bigfoot,Bro Smith,4qilrOVLZQpYNhcFrDHtwP,MISSING
What The World Needs Now Is Love,Broadway For Orlando,7IYU41rxDOremaBZi0vEMn,MISSING
A House Is Not A Home,Brook Benton,5Hcr7IkfNZ1FNmikY9MNly,MISSING
Another Cup Of Coffee,Brook Benton,2mwiLZNriYnykYQrIe5uK0,MISSING
Dearer Than Life,Brook Benton,5JsyNZivccIDRbtHgofJ8X,MISSING
Do It Right,Brook Benton,0pAUuwtXvIuA0QXAQCrPKp,MISSING
Endlessly,Brook Benton,5QiWvZvXVb9aF7XdtZxI1b,MISSING
Fools Rush In (Where Angels Fear To Tread),Brook Benton,7c2XSHiN5gOCPiVefDGq0R,MISSING
Frankie And Johnny,Brook Benton,0wfMWsPcabTqXbfacWVCej,MISSING
Going Going Gone,Brook Benton,1ddtHZH3GqkUHUJJ7i24ur,MISSING
Hither And Thither And Yon,Brook Benton,5OhYxVPPEYRS9kzoZHgw6I,MISSING
Hurtin' Inside,Brook Benton,7KJ1kgvzjO94u7Y7MPoGjL,MISSING
It's Just A House Without You,Brook Benton,4lxHuo1VsO3pAlKxBAJUDY,MISSING
Kiddio,Brook Benton,7l9RNVHHVgG7mMqnRoEcjL,MISSING
Love Me Now,Brook Benton,2V1jzWfUm1HdsqSt08fFtt,MISSING
Lumberjack,Brook Benton,7ijsGsXIs2N44m7EncIyVo,MISSING
So Close,Brook Benton,47SjXhyQ5sdR0WbvbHgAPM,MISSING
The Lost Penny,Brook Benton,6hD58RmInLcchG7kPGs1VS,MISSING
The Ties That Bind,Brook Benton,75UsaTIKbeJ5f3FnyEHL86,MISSING
Think Twice,Brook Benton,3xO9t3JusbBGWpdmuHEy5L,MISSING
Too Late To Turn Back Now,Brook Benton,2UcS1cuqNEioUR6hYJMaeY,MISSING
With All Of My Heart,Brook Benton,1Q4JmD6vxJnPWONF5zqupv,MISSING
Day Is Done,Brooklyn Bridge,2AEI8hzlmMhpfppO0qedRI,MISSING
Your Husband - My Wife,Brooklyn Bridge,1MuwDu0r693YRQw1lsKF3J,MISSING
That's What It's All About,Brooks & Dunn,6PToEvKwt5ZbRjgvQkgmJe,MISSING
The Girl I Used To Know,Brother Beyond,7wKqQRRKjhstqSLNjoi5Ik,MISSING
In The Bottle,Brother To Brother,03wOjiccqRzS9sHTRSB3Jc,MISSING
Helluva,Brotherhood Creed,6jYhsewiw0eMjtvMS8Lnlt,MISSING
Custom Machine,Bruce & Terry,7E9VSMXD5RuAqLHIA6TQuT,MISSING
Summer Means Fun,Bruce & Terry,4Z7iDFkWNxRfjd9jvLgbbI,MISSING
Come On Baby,Bruce Channel,50xh8lDVtEyGUEnG2SHZzq,MISSING
Mr. Bus Driver,Bruce Channel,0vmrqkdmdi9v325ZdVarnP,MISSING
Number One Man,Bruce Channel,4YnnfL5DdctkJdcVISqHCz,MISSING
Wondering Where The Lions Are,Bruce Cockburn,0v1lnGbN08YjocXp3SvJXP,MISSING
Platinum Heroes,Bruce Foster,7nUd8wmD3xHa9Q4XtN0mPO,MISSING
Respect Yourself,Bruce Willis,0kCZaMtxJtEGTSyMllPTNn,MISSING
Under The Boardwalk,Bruce Willis,6a4mvE1CdiRMPyAvG8ByLN,MISSING
Please Forgive Me,Bryan Adams,03EnOL1O9EKi9CFNmPyrCm,MISSING
All For Love,Bryan Adams/Rod Stewart/Sting,035aFnfIrO25Hy4PRP6GC7,MISSING
Where Will Your Heart Take You,Buckeye,0XNpv6XOb6OlRed6dtDpuK,MISSING
Pac-Man Fever,Buckner & Garcia,1jinux2Q5Afix30KCtZiuz,MISSING
Ballad Of The Alamo,Bud & Travis,2H54t0w6v3uE6Qwf9ALH3g,MISSING
Michelle,Bud Shank,5rdLwV3jCeV8fTQRCFJeip,MISSING
Early In The Morning,Buddy Holly,3kKDCw2O8pmEQzhocdkelU,MISSING
Ling-Ting-Tong,Buddy Knox,2a16Fh1WWPfEFkNlqKEkuZ,MISSING
History Repeats Itself,Buddy Starcher,0955BzJf4FAaaQqjLyxhyE,MISSING
"For What It's Worth (Stop, Hey What's That Sound)",Buffalo Springfield,4uVFUMQ8WZyhpePcAD533r,MISSING
Rock 'N' Roll Woman,Buffalo Springfield,4dnmDSlbtn7cm9qXpG01mg,MISSING
I Love You Yes I Do,Bull Moose Jackson,1gaweRLdW8PfPFs6dIrnEe,MISSING
No,Bulldog,1QvayfQ29zKX4OQNJSfoiT,MISSING
"Let Me Party With You (Part 1) (Party, Party, Party)",Bunny Sigler,01gDMLpPK6PiEh2cYIuthT,MISSING
Call Me Mr. In-Between,Burl Ives,6SAEYDbuFUseduXQoxUahI,MISSING
Mary Ann Regrets,Burl Ives,1D2LKpYa2GwDzaTCS72MEb,MISSING
Pearly Shells (Popo O Ewa),Burl Ives,4KRcdLLq2XsjOMn40vz7DA,MISSING
The Same Old Hurt,Burl Ives,7kPBXSztfUExKSKmf8uvmp,MISSING
This Is All I Ask,Burl Ives,0pDTo16R0b9Ah2AhGSajyT,MISSING
True Love Goes On And On,Burl Ives,1gtyPk5lz1SYekPyM8Qoev,MISSING
My Own Way To Rock,Burton Cummings,7rtAgTM6FqjH53j2IVOQfZ,MISSING
You Saved My Soul,Burton Cummings,689120oNpBWRSr6r1TKtqU,MISSING
Is You Is Or Is You Ain't My Baby,Buster Brown,613HSDT45tPWb58V54g709,MISSING
Evil Woman Don't Play Your Games With Me,CROW,2wbbw0UcpKf8fNjy7oRLbA,MISSING
Music Is My Hot Hot Sex,CSS,5GpV1FvwKtSD1u6UcyiYXW,MISSING
How Deep Is Your Love,Calvin Harris & Disciples,6rMwYjoFvxKiaEH4If8ZpZ,MISSING
You Make Me Work,Cameo,0ftH3dPb9wqNrVjQCycaI8,MISSING
As Long As He Takes Care Of Home,Candi Staton,27fNasCrjuT7ZpBrZOhSg4,MISSING
Do It In The Name Of Love,Candi Staton,6zUCdHKra8hvf9fx6Z4E9R,MISSING
"Lovin' You, Lovin' Me",Candi Staton,0PFdR8acnAGPHMI52fEKZw,MISSING
I Am Beautiful,Candice Glover,2jKrwn5GUuLUmO7dNUMc5c,MISSING
The Jive Samba,Cannonball Adderley,5J4cszsX6SqlszINJNitvm,MISSING
Gyalis,Capella Grey,7wpyrkjEgz7W1vNYDxMKrF,MISSING
Por Amor Viviremos,Captain & Tennille,6pStcHAawim9a5Bp50whXi,MISSING
You Need A Woman Tonight,Captain & Tennille,5j9AxwzCuUOd24WWHDbQEr,MISSING
You Never Done It Like That,Captain & Tennille,1tVtuTj5UXk4o3lpdpiF72,MISSING
Please Me,Cardi B & Bruno Mars,0hAN9tN2PapiyMx47iUbVz,MISSING
I Like It,"Cardi B, Bad Bunny & J Balvin",5Tr4EdcgfwNoy7pfJElBUg,MISSING
Exclusively Yours,"Carl Dobkins, Jr.",760EdfOJLYQA8VGCnXatQA,MISSING
If You Don't Want My Lovin',"Carl Dobkins, Jr.",7igX2xdUhrghaHlnvHJEvb,MISSING
Lucky Devil,"Carl Dobkins, Jr.",5V5YJ99HwNsAstxyGnqX8J,MISSING
Pretend,Carl Mann,7fKzzE6o49JLeSVEIrkU7b,MISSING
Pointed Toe Shoes,Carl Perkins,57xJKoJpVbp5oTFwsDJ44N,MISSING
Every Little Thing,Carly Pearce,2wxfu24GQpEZQrjDJm5Ac1,MISSING
I Hope You're Happy Now,Carly Pearce & Lee Brice,5Jbwsh74ggk2aAHF2MtoRG,MISSING
I Really Like You,Carly Rae Jepsen,1KK0AkECJmxXlJetTYS3xE,MISSING
This Kiss,Carly Rae Jepsen,1ecIqGEKWjMXf3lgu8XL4L,MISSING
A Hurricane Is Coming Tonite,Carol Douglas,0FPZDwCZWqKHowIZmB4UEB,MISSING
Stronger Than Before,Carole Bayer Sager,2udjGvdchrDPVGk2TCpcl2,MISSING
Simple Life,Carolyn Dawn Johnson,7tacShahaHRvJBSjBZKR1Q,MISSING
Stillsane,Carolyne Mas,4nuN6HhvEhNGLRzpjtG0Y3,MISSING
There's A Kind Of Hush (All Over The World),Carpenters,53jmJCdP9tiIWS7Gm2t1iz,MISSING
Dance With You,Carrie Lucas,273Yfa9Ie7uxzG7jbkf963,MISSING
Favorite Time Of Year,Carrie Underwood,2aq7ZO1is1czoQAh076QFU,MISSING
Honestly,Cartel,6doBxUbuslAgelILAjXO95,MISSING
Poor Boy,Casey Kelly,3k5xySdiqABTUs0OkPwyUV,MISSING
Black Horse And The Cherry Tree,Casey Weston,1uF9gqGNdvwTRi0tvlDgEQ,MISSING
American City Suite,Cashman & West,1qwp82oO6rKqzMYfbWeuXD,MISSING
Songman,Cashman & West,2hsC9lj7ZtXUEn74bxBEAj,MISSING
It's All Over Now,Casinos,0Q6Dt2aE4h5F90uJWU1wRo,MISSING
Are You Happy Now?,Cassadee Pope,23C8mKYvkkLJl8uncfB96a,MISSING
Cry,Cassadee Pope,4sBm1Ek1ieohxc8qmkBzjH,MISSING
Over You,Cassadee Pope,2Z79EukuDc4ii39XeYaRi5,MISSING
Stupid Boy,Cassadee Pope,5H5APugL36GmvXjZiRwYWU,MISSING
Hotel,Cassidy Featuring R. Kelly,2do7t1NMxLTgblFuCvn7H7,MISSING
You Can't Stop The Beat,Cast Of Hairspray,1fkNVLwji6MezOpurtlIEM,MISSING
Bad Brakes,Cat Stevens,4TUPhOmTCWXLkjJMVdQLHL,MISSING
Was Dog A Doughnut,Cat Stevens,1CNzKfFFQJ0klfEx96GeqE,MISSING
Union Man,Cate Bros.,1AQAfTEALzQoZcpZlU9H7a,MISSING
First Anniversary,Cathy Carr,1JkNOsTJ3EDkJDgYLpDLzr,MISSING
Crazy Love,CeCe Peniston,79PWbpmqdxx9vmEGLZWPQT,MISSING
Hit By Love,CeCe Peniston,5rFjHAGSOv7PdK4vYfl6eS,MISSING
Inside That I Cried,CeCe Peniston,3KGbZmxoqiwr0UushvquZ7,MISSING
We Got A Love Thang,CeCe Peniston,20Er00deHq6fQxtH7GXlgA,MISSING
Taking Chances,Celine Dion,4bA6rtFsNvW5VMB14IJv5w,MISSING
I Might Need Security,Chance The Rapper,3EApebexZ7YqDIqw2EMTDh,MISSING
Freddie,Charlene,1FRMp3MAn0jHAHbCA1Sxyw,MISSING
I've Never Been To Me,Charlene,7Kpv6QtVDSNBJYTgwUTOAu,MISSING
Used To Be,Charlene & Stevie Wonder,5fts7SmUyVpN9ixTkGVNQ5,MISSING
Seasons,Charles Fox,2gRwQOZW4UyS8OqhDXscAo,MISSING
Ruby Duby Du From Key Witness,Charles Wolcott,5Fnq9mD1b9F3V6o6krBn3h,MISSING
(I'm So) Afraid Of Losing You Again,Charley Pride,44cnTWrY1GPOkoq5WS0ooF,MISSING
I'd Rather Love You,Charley Pride,2Hve6pCMaiURGQupHGuTE7,MISSING
It's Inevitable,Charlie,4Tp9AtlLtV0aNagtUqTz4s,MISSING
Killer Cut,Charlie,5doSujt2ivzuGZAan5tLTn,MISSING
She Loves To Be In Love,Charlie,5trEcRW0hwJfot7uDhB9Ct,MISSING
Turning To You,Charlie,6W6KKkZkpRAQn2UwUGxU2g,MISSING
Midnight Oil,Charlie Blackwell,6fI0wva9WcIsUhJUHPUWhX,MISSING
Meditation (Meditacao),Charlie Byrd,7dQi1LFyZlwgT41v4ZXnwb,MISSING
Mohair Sam,Charlie Rich,75RnPQCq8WEexvcsS3bRsS,MISSING
Could It Be,Charlie Worsham,6fRKgExSY24i2whGdAJUnM,MISSING
Superstar,Charm Farm,6PqyhscBTXR7SIVmnofn5k,MISSING
Lonely If You Are,Chase Rice,1iyE0UwRtLUBf9OqLfFGSp,MISSING
Whisper,Chase Rice,6EdSZmWCQJfO8T66x9VCID,MISSING
I Know I'm In Love,Chee-Chee & Peppy,1HBM6LYyLKwlA6u9XAo0DW,MISSING
Born In East L.A.,Cheech & Chong,5c4ae6HZez4gKb8YSEEAnI,MISSING
Pirate,Cher,26K5gn2AAizdeof7h0yNmh,MISSING
Since You've Been Gone,Cherie & Marie Currie,79iMgy53VgQL9Rrc1wizM9,MISSING
Think It Over,Cheryl Ladd,1p4F1uAWVr8TPnEng01jk1,MISSING
Thanks For My Child,Cheryl Pepsii Riley,5yuMx81o4yhOQ0LDAI3CV3,MISSING
One Mint Julep,Chet Atkins,5yNabTPoV1Cd8CIKTpbpKT,MISSING
Teensville,Chet Atkins,4ZUPwWTss5C2yyhCVuw4Xb,MISSING
Thunder And Lightning,Chi Coltrane,37wGGvDdC2xibV1WuH1qxn,MISSING
Dialogue (Part I & II),Chicago,2VhB6IRyL4XwSuNcpHlsqO,MISSING
Give You What You Want (Fa Sure),Chico DeBarge,2ZDxfuXmTIRCdXChbtHpW9,MISSING
Love Sosa,Chief Keef,01Lr5YepbgjXAWR9iOEyH1,MISSING
Arms Of Mary,Chilliwack,3DI9WRb8oVXt6oInT7h9Lk,MISSING
Crazy Talk,Chilliwack,1sS6ddQlNdZij4p92M5F4I,MISSING
Fly At Night,Chilliwack,65P1kWWq2FOig9q2POBD4K,MISSING
I Believe,Chilliwack,6nPZCPQerx6OeVtrusyt2x,MISSING
Lonesome Mary,Chilliwack,5MEvbqIbAnmCnGm6ufi0Ez,MISSING
"My Girl (Gone, Gone, Gone)",Chilliwack,3F3qMsKHOAmHDezIK840bp,MISSING
Whatcha Gonna Do,Chilliwack,18N6aJBQnf7todQ60WSN58,MISSING
Have Mercy,Chloe,5SixeLvPsYpk7qq9lo5xYg,MISSING
Total Eclipse Of The Heart,Chloe Kohanski,1pFkLWesh2zpoFTs2g4SFt,MISSING
Run To Paradise,Choirboys,7G0CBF8pUiyyRJGqNZuSuA,MISSING
Petite Fleur (Little Flower),Chris Barber's Jazz Band,2Yv9W2gB5SxAjnP8RFPvdK,MISSING
Money On You,Chris Blue,35ap6ekPdkGkiUkWfWhZB4,MISSING
Dreamer,Chris Brown,4v2mcqeFJTIIL4HO6wridQ,MISSING
"I Breathe In, I Breathe Out",Chris Cagle,1Jsy4H3jKEwriFniuoC2gj,MISSING
Laredo,Chris Cagle,7ktlRGfo8wQaruyZD8xCii,MISSING
Miss Me Baby,Chris Cagle,4e4vO6bp5nSdP9G79O3qS6,MISSING
My Love Goes On And On,Chris Cagle,76gLq1wvQSFxR0tP4rgVKS,MISSING
You Are The One,Chris Cuevas,3Qis1jW7ro8rB95oR6A0TI,MISSING
Somebody's Crying,Chris Isaak,1AY1jww2bAZlXISojevWPA,MISSING
Wicked Game,Chris Isaak,7w5AOd6HrDIHewHfpABEss,MISSING
"I Like It Like That, Part 1",Chris Kenner,2ypmoZijaPlxCuSepzduiD,MISSING
What Are Words,Chris Medina,50A1WCxKycJUHRr4Rz6WrD,MISSING
Think Of You,Chris Young Duet With Cassadee Pope,1MwhjvmxOhPTgs4BuHFP8t,MISSING
Epiphany (I'm Leaving),Chrisette Michele,3oQ5kA2PGJlztciJk3SKA0,MISSING
Bionic,Christina Aguilera,3Vf1gIyoOSHPQTycGpVKju,MISSING
Show Me How You Burlesque,Christina Aguilera,6fq4QyaUskNqES6lJqgYjW,MISSING
Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",3HodhgfYp3CM8hoWTZRSNR,MISSING
Can't Help Falling In Love,Christina Grimmie,0UpdZpqyGKwz3GRU1DvpGM,MISSING
"Hold On, We're Going Home",Christina Grimmie,30S7ayrPfoQ2zBHlJmavTn,MISSING
How To Love,Christina Grimmie,6xVIlqDFInhEEgBDV02kp3,MISSING
Serious Kinda Girl,Christopher Max,2Y3299bX3dNCgtsXv2DZ67,MISSING
Black Cloud,Chubby Checker,2WeTJahJRT1vtpS3aMeezX,MISSING
Let's Do The Freddie,Chubby Checker,5XGEVAB9GqMzTaZySrNlkA,MISSING
Slow Twistin',Chubby Checker (with Dee Dee Sharp),7iDgqnNiEjCLMcvErfT6zT,MISSING
Nadine (Is It You?),Chuck Berry,40G2TPyyR2M4Jl9dliO884,MISSING
(It Never Happens) In Real Life,Chuck Jackson,0a5tdX3qPVFQ76x4HkVZEy,MISSING
(You Can't Let The Boy Overpower) The Man In You,Chuck Jackson,1kkyUSwuSCkM8nnbqBdtEf,MISSING
Any Day Now (My Wild Beautiful Bird),Chuck Jackson,7IgnBPmyMVUr10WYOGmcUD,MISSING
Any Other Way,Chuck Jackson,4cEZ0RR7u8FpdWrVrPurAF,MISSING
Beg Me,Chuck Jackson,2fE5QORZXDBxdrFDwZGFTs,MISSING
Getting Ready For The Heartbreak,Chuck Jackson,7m5gv8EKflAJYqD6axlF0N,MISSING
I Keep Forgettin',Chuck Jackson,5561M0zLsVZ4KX4ibKTccp,MISSING
I Need You,Chuck Jackson,3RcXGXUe35RnuSc00BrW6m,MISSING
If I Didn't Love You,Chuck Jackson,7uZFvS9c3EOHD2aczxsxkt,MISSING
Mr. Pride,Chuck Jackson,5NeAsRDKMFwNoq6Mch9QFu,MISSING
Shame On Me,Chuck Jackson,3wOth13UXs2dyT7BwU0Xiv,MISSING
Since I Don't Have You,Chuck Jackson,1oMBnkbSaRGevA9TACHsSM,MISSING
Somebody New,Chuck Jackson,2Ow8yRF4270fQ5Z2zWcdoB,MISSING
Tears Of Joy,Chuck Jackson,0Yf1RG0SxlekoMiNposjK3,MISSING
Tell Him I'm Not Home,Chuck Jackson,0GxiBM2vZ8Xq7zx1getQuj,MISSING
Something You Got,Chuck Jackson & Maxine Brown,4LFnIHz10MtmF327BkhbjY,MISSING
Like A Boy,Ciara,1qoRqpfQdPf0SftHDo7w4o,MISSING
Promise,Ciara,2foKQn911DUT6yi2eoTQ5U,MISSING
Tampa,Cico P,4tB6ApBRk7JEBKet5mRFF3,MISSING
Trust Me,Cindy Bullens,5toWQO2P6nsnohBc2q5FwN,MISSING
Be My Baby,Cissy Houston,3S8skQAPxpjpu74lZIf99f,MISSING
5.7.0.5.,City Boy,48TX0FwarzQpMLuI2V0sfe,MISSING
Twerkulator,City Girls,2Ty7EDf9XLYzEUqEIwJfDC,MISSING
Funky Party,Clarence Reid,6Mp7KcQNblaNuFPkwgEdg5,MISSING
Everyday With You Girl,Classics IV Featuring Dennis Yost,6itaiG5m7iBzAXivLuyXi8,MISSING
Traces,Classics IV Featuring Dennis Yost,4yBvtBvzuu7qprVBgmt9Op,MISSING
The Burning Of Atlanta,Claude King,70VBpCcpjJTmtQfVV5Pm4B,MISSING
Good Day Sunshine,Claudine Longet,4Xe3AVSUm08HLl44R0tmQu,MISSING
"Hello, Hello",Claudine Longet,5ly2ULtvOsRj0O7TtHVktQ,MISSING
Meditation (Meditacao),Claudine Longet,7CRVGxQiVGc7zXxUvwJCVD,MISSING
This Is The Night,Clay Aiken,2xnVdRMaQBkRfZyefKC2ec,MISSING
A Few Questions,Clay Walker,5aiToW71TQJlX0xQKNCnmw,MISSING
I Can't Sleep,Clay Walker,4wGKVFDAFaIkdmKqgKERuK,MISSING
