index,song,artist,id
2881,The Heartbreak Kid,Bo Donaldson And The Heywoods,MISSING
2882,Who Do You Think You Are,Bo Donaldson And The Heywoods,MISSING
2884,Take Off,Bob & Doug McKenzie,MISSING
2886,Harlem Shuffle,Bob And Earl,2wu8vkJHGbjMYvYwsfJLyQ
2893,The Whiffenpoof Song,Bob Crewe,MISSING
2895,Music To Watch Girls By,Bob Crewe Generation,MISSING
2897,Can You Please Crawl Out Your Window?,Bob Dylan,1bq1EC1nZUrDNscbrykOUo
2919,This Is The World Calling,Bob Geldof,MISSING
2922,Drive My Car,Bob Kuban And The In-Men,MISSING
2923,The Cheater,Bob Kuban And The In-Men,4YehhvNVDkI2DNwrsR5JJc
2925,Elusive Butterfly,Bob Lind,2JwIXPlU0pP4HvE6OpOoP4
2928,Let's Think About Living,Bob Luman,2KwHEWuvd2JCWVK0oQyLkf
2930,The Mummy,Bob McFadden And Dor,5i9hUhJNOiVxZki2aiZp34
2931,When You Feel Love,Bob Mcgilpin,MISSING
2971,For The Love Of Him,Bobbi Martin,MISSING
2972,Give A Woman Love,Bobbi Martin,MISSING
2973,I Can't Stop Thinking Of You,Bobbi Martin,MISSING
2974,I Love You So,Bobbi Martin,MISSING
2975,Apartment 21,Bobbie Gentry,MISSING
2986,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",2imPYyH0VRBsNAJfrM8B4N
2987,Monsters' Holiday,"Bobby ""Boris"" Pickett And The Crypt-Kickers",3XYbmvGhgbfvlvX8xdCG9u
2992,Four Strong Winds,Bobby Bare,MISSING
2993,Have I Stayed Away Too Long,Bobby Bare,MISSING
2994,Miller's Cave,Bobby Bare,MISSING
3006,Do What You Set Out To Do,Bobby Bland,6IfOiaICckt4G402tUcw5F
3033,Where Are We Going,Bobby Bloom,MISSING
3047,I Need Help (I Can't Do It Alone) Pt. 1,Bobby Byrd,1dc8NZt0QAUxHh5vXVcv8d
3048,Keep On Doin' What You're Doin',Bobby Byrd,6uy6129YRLjz4uTgwuW4pb
3049,All Of My Love,Bobby Caldwell,MISSING
3050,Coming Down From Love,Bobby Caldwell,MISSING
3051,What You Won't Do For Love,Bobby Caldwell,13gAIkmvc3BZ762n4TAzQn
3054,Let's Stomp,Bobby Comstock,MISSING
3055,Tennessee Waltz,Bobby Comstock,MISSING
3056,Jambalaya,Bobby Comstock And The Counts,MISSING
3057,Your Boyfriend's Back,Bobby Comstock And The Counts,MISSING
3058,Aladdin,Bobby Curtola,0dXDlyrXUGc8z05e2FJBxB
3059,Fortuneteller,Bobby Curtola,MISSING
3062,Baby Face,Bobby Darin,1GiwOMG9LsWAQPV5OziLeL
3066,Child Of God,Bobby Darin,6fVssKMWZYFbiGEB8fvXWJ
3067,Christmas Auld Lang Syne,Bobby Darin,MISSING
3071,Happy,Bobby Darin,7KnWxdB9iD6h0T8GfypGwE
3077,If I Were A Carpenter,Bobby Darin,72ZZ4Fs4RPjeO9Jae9heWB
3078,Irresistible You,Bobby Darin,MISSING
3081,Lovin' You,Bobby Darin,MISSING
3083,Mame,Bobby Darin,MISSING
3085,Multiplication,Bobby Darin,2Nff3m7wldOofrtSIu2n4e
3100,Gotta New Girl,Bobby Day,3tEmwcLXvrJ1fyXGnbn1AS
3102,Rock-in Robin,Bobby Day,MISSING
3103,That's All I Want,Bobby Day,1jTrYKbrbp06g5bscCvXst
3104,"The Bluebird, The Buzzard & The Oriole",Bobby Day,5z2XpeAGsP1hx75fnJAv2U
3107,(I Do The) Shimmy Shimmy,Bobby Freeman,MISSING
3108,Betty Lou Got A New Pair Of Shoes,Bobby Freeman,7h7U3OYppI7HpgFqCc2VZ3
3110,Do You Want To Dance,Bobby Freeman,MISSING
3111,Ebb Tide,Bobby Freeman,1WY7BXIynpGEchR5SD0zsQ
3112,Mary Ann Thomas,Bobby Freeman,5CgRZxuJhkGzwG5kId0eZu
3113,Need Your Love,Bobby Freeman,4kJ78p6WhR9hBHB9V0ZAmm
3119,Autumn Of My Life,Bobby Goldsboro,4HcF68pTKLQ3xwIjOIkFVv
3120,Blue Autumn,Bobby Goldsboro,6CZmgScQzoEHpOGFm3Acs7
3121,Broomstick Cowboy,Bobby Goldsboro,75G8fa3d57oG2hPDghjXbh
3122,Can You Feel It,Bobby Goldsboro,MISSING
3124,Glad She's A Woman,Bobby Goldsboro,MISSING
3129,If You've Got A Heart,Bobby Goldsboro,3tVy4NmB2AYWTvXbfBBeo4
3131,It's Too Late,Bobby Goldsboro,1nnd1TPLTil3hr4YekKP99
3132,Little Things,Bobby Goldsboro,5OuaVW3oX6BJQRFqGxbiwc
3134,Molly,Bobby Goldsboro,MISSING
3136,Muddy Mississippi Line,Bobby Goldsboro,3X3gk2trUVAIwAqOCmOTkF
3137,See The Funny Little Clown,Bobby Goldsboro,5DBKpf8fFV8pIpqcVdMFdJ
3139,The Straight Life,Bobby Goldsboro,4vaC9C0EfNT8rVfJD4dbmo
3142,Whenever He Holds You,Bobby Goldsboro,3wS2DFx6AUsk6XgociYWwq
3149,Love Me,Bobby Hebb,7phhkZRTB0qOOOjqrUSTtu
3154,Itchy Twitchy Feeling,Bobby Hendricks,MISSING
3159,What A Walk,Bobby Lewis,2Wqg9kD4PFvwsS6DBuHXKZ
3160,There's Something On Your Mind (Part 2),Bobby Marchan,MISSING
3163,(Call Me Your) Anything Man,Bobby Moore,MISSING
3164,Searching For My Love,Bobby Moore & The Rhythm Aces,0Q25xKgIaiT5JTDCT0qMea
3166,Watch Your Step,Bobby Parker,MISSING
3167,White Bucks And Saddle Shoes,"Bobby Pedrick, Jr.",2rsg5k0xxGYu21Yn7sLSo4
3168,Irresistable You,Bobby Peterson,MISSING
3180,Cherié,Bobby Rydell,5g1xyxw4ywz3R3XJA3eMtG
3185,Groovy Tonight,Bobby Rydell,6UvzbvGL5SR9OzNnHRSO3i
3190,Kissin' Time,Bobby Rydell,21ZVvnP0MY0EbrOovH0tUp
3192,Little Bitty Girl,Bobby Rydell,0ZqhPLdc7yEv6iADB7no3F
3193,Lose Her,Bobby Rydell,7CfnRph5nnRjGrFydXDQhd
3194,Make Me Forget,Bobby Rydell,MISSING
3198,The Cha-Cha-Cha,Bobby Rydell,5u2LEgoJU42OiChNLyKcwt
3199,The Door To Paradise,Bobby Rydell,0nXVebpzuEKRO9GAWApeFi
3200,The Fish,Bobby Rydell,6sCKTC831l1mGMx8W3MllM
3202,We Got Love,Bobby Rydell,5O11gVu4Sm3B7yjQ2rELoY
3203,Wild One,Bobby Rydell,6OJZM84zgpRxRYtBk979xG
3205,Jingle Bell Rock,Bobby Rydell/Chubby Checker,MISSING
3206,She's My Girl,Bobby Shafto,MISSING
3215,Together Again,Bobby Sherman,MISSING
3220,I Am Your Man,Bobby Taylor & The Vancouvers,086qiBZmxPjVwig3Yy1o5r
3232,Do What You Gotta Do,Bobby Vee,MISSING
3234,How Many Tears,Bobby Vee,0ZT5QQn5CbmvA2GT51LMuH
3235,I Can't Say Goodbye,Bobby Vee,MISSING
3236,I'm Into Lookin' For Someone To Love Me,Bobby Vee,MISSING
3242,Please Don't Ask About Barbara,Bobby Vee,71rgaYJOU03rn2Fme6pefG
3247,Sharing You,Bobby Vee,3kHGVjEiJvjocyVVaaRcFK
3255,What Do You Want?,Bobby Vee,MISSING
3256,Yesterday And You (Armen's Theme),Bobby Vee,MISSING
3268,Clinging Vine,Bobby Vinton,MISSING
3272,For He's A Jolly Good Fellow,Bobby Vinton,MISSING
3286,No Arms Can Ever Hold You,Bobby Vinton,MISSING
3289,Petticoat White (Summer Sky Blue),Bobby Vinton,MISSING
3294,Satin Pillows,Bobby Vinton,MISSING
3300,The Days Of Sand And Shovels,Bobby Vinton,MISSING
3313,Nobody Wants You When You're Down And Out,Bobby Womack,00Qi1pQPiMxsnnlZG2bpTC
3316,Across 110th Street,Bobby Womack & Peace,MISSING
3320,If I'm A Fool For Loving You,Bobby Wood,MISSING
3322,(You Want To) Make A Memory,Bon Jovi,MISSING
3334,Lay Your Hands On Me,Bon Jovi,4oNktvBDV8PNZqZh6MgwZ3
3344,We Weren't Born To Follow,Bon Jovi,MISSING
3359,Mary's Boy Child / Oh My Lord,Boney M.,MISSING
3362,Home Of The Brave,Bonnie & The Treasures,MISSING
3364,Candy Apple Red,Bonnie Guitar,MISSING
3388,Boot-Leg,Booker T. & The MG's,4DO5yP4K1CDr9oAJSqVs32
3394,Jellybread,Booker T. & The MG's,MISSING
3397,Mrs. Robinson,Booker T. & The MG's,110sjHqXPX0EYneVl8t0F2
3401,Something,Booker T. & The MG's,0tpK8quqorBMekZyoR2Aru
3406,The Wreckoning,Boomkat,MISSING
3407,Cerveza,Boots Brown And His Blockbusters,MISSING
3408,"Hey, Mr. Sax Man",Boots Randolph,MISSING
3409,Temptation,Boots Randolph,MISSING
3413,Boom Shak A-Tack,Born Jamericans,MISSING
3429,I Don't Mind At All,Bourgeois Tagg,MISSING
3430,Mutual Surrender (What A Wonderful World),Bourgeois Tagg,MISSING
3434,Like You,Bow Wow Featuring Ciara,MISSING
3435,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,MISSING
3453,Oh Girl,Boy Meets Girl,MISSING
3455,Boogie Bear,Boyd Bennett,MISSING
3456,I Remember Holding You,Boys Club,MISSING
3458,Hero/Heroine,Boys Like Girls,MISSING
3460,The Great Escape,Boys Like Girls,MISSING
3461,Thunder,Boys Like Girls,MISSING
3467,I Will Get There,Boyz II Men,MISSING
3468,I'll Make Love To You,Boyz II Men,MISSING
3474,Thank You,Boyz II Men,6ACYZAhGmZncJGYaiVUh44
3475,Thank You In Advance,Boyz II Men,MISSING
3493,We Were Always Sweethearts,Boz Scaggs,3I29DqemHm7WebL26k8DiH
3498,Beat This Summer,Brad Paisley,MISSING
3515,Southern Comfort Zone,Brad Paisley,MISSING
3535,"Another You, Another Me",Brady Seals,MISSING
3537,Girl Of My Dreams,Bram Tchaikovsky,MISSING
3539,Love Me Or Leave Me Alone,Brand Nubian,MISSING
3540,Punks Jump Up To Get Beat Down,Brand Nubian,MISSING
3541,Word Is Bond,Brand Nubian,3YY5exkjOo9tryHKMu1MbL
3543,Kisses In The Night,Brandon,0wGSi3ATuhhyIk6DiY5A37
3548,Brokenhearted,Brandy,3zeyP0JnzXEx3uZLmpOdtP
3549,Full Moon,Brandy,6QxuZMdsElzjC1NnXUfl8c
3556,Who Is She 2 U,Brandy,4AjSBh7kyp9bcTQu3JbqwG
3557,The Boy Is Mine,Brandy & Monica,MISSING
3564,Hard Days,Brantley Gilbert,MISSING
3568,The Weekend,Brantley Gilbert,MISSING
3570,What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,MISSING
3600,Takin' It Back,Breathless,MISSING
3604,Baby You're So Right For Me,Brenda & The Tabulations,MISSING
3617,When I'm Gone,Brenda Holloway,1piPvot1P8tZTCNmdPmGs1
3624,Anybody But Me,Brenda Lee,MISSING
3627,Coming On Strong,Brenda Lee,MISSING
3631,Everybody Loves Me But You,Brenda Lee,MISSING
3634,Heart In Hand,Brenda Lee,MISSING
3635,Here Comes That Feelin',Brenda Lee,MISSING
3641,Is It True,Brenda Lee,MISSING
3642,It Started All Over Again,Brenda Lee,MISSING
3643,Johnny One Time,Brenda Lee,6Sl718O9BpeoGanTgfd5xV
3644,Just A Little,Brenda Lee,5UCl7gld8lm5qzrJqHcKkK
3648,No One,Brenda Lee,MISSING
3649,Nobody Wins,Brenda Lee,MISSING
3653,Save All Your Lovin' For Me,Brenda Lee,MISSING
3655,So Deep,Brenda Lee,MISSING
3660,The Crying Game,Brenda Lee,MISSING
3662,Think,Brenda Lee,MISSING
3663,Too Many Rivers,Brenda Lee,MISSING
3668,Your Used To Be,Brenda Lee,MISSING
3669,"So Good, So Right",Brenda Russell,2SnmxZXclFoWAA7Us5kmFt
3677,The Oogum Boogum Song,Brenton Wood,1tffppdVvHZzD0uRdYIxQ1
3689,Lady,Brett Young,MISSING
3693,One Toke Over The Line,Brewer And Shipley,5dAfJMhNe4s7EpsyjZ1k2V
3694,Shake Off The Demon,Brewer And Shipley,MISSING
3705,I May Not Live To See Tomorrow,Brian Hyland,0otpfsVHWC3GNQmhxDtoGD
3709,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland,MISSING
3710,Let Me Belong To You,Brian Hyland,2T1vc825802MIqcCzS28ZG
3715,That's How Much,Brian Hyland,3GsZ363BCLrRYTl5GKcShC
3722,Love Of My Life,Brian McKnight,3PMUAxZb7KVxV4oIa0L4uh
3729,"Someone, Someone",Brian Poole And The Tremeloes,0Ac7nUyHBh5Wg157Azz8UV
3730,Pinball,Brian Protheroe,MISSING
3740,Wild In The Streets,British Lions,MISSING
3747,Do Somethin',Britney Spears,6QrJGz91vN1dUrdCjiH412
3776,Bigfoot,Bro Smith,MISSING
3778,What The World Needs Now Is Love,Broadway For Orlando,MISSING
3781,A House Is Not A Home,Brook Benton,MISSING
3782,Another Cup Of Coffee,Brook Benton,MISSING
3783,Dearer Than Life,Brook Benton,MISSING
3784,Do It Right,Brook Benton,MISSING
3786,Endlessly,Brook Benton,MISSING
3787,Fools Rush In (Where Angels Fear To Tread),Brook Benton,MISSING
3788,For My Baby,Brook Benton,0vA2yjuwxjwId6qSCdNonr
3789,Frankie And Johnny,Brook Benton,MISSING
3790,Going Going Gone,Brook Benton,MISSING
3791,Hit Record,Brook Benton,1MquSpwIiDshOu7Qb0kHZa
3792,Hither And Thither And Yon,Brook Benton,MISSING
3793,Hotel Happiness,Brook Benton,0MvyDet7cNzk0dIfkX5hAk
3794,Hurtin' Inside,Brook Benton,MISSING
3795,I Got What I Wanted,Brook Benton,5cmqwANnY9E0tysfcboJWz
3796,It's Just A House Without You,Brook Benton,MISSING
3797,It's Just A Matter Of Time,Brook Benton,4iTmaB2MaSHUxIInn6jhVH
3798,Kiddio,Brook Benton,MISSING
3800,Lie To Me,Brook Benton,4ysh7xO5NJCIx00m1PBZev
3801,Love Me Now,Brook Benton,MISSING
3802,Lumberjack,Brook Benton,MISSING
3804,My True Confession,Brook Benton,464i03eaiCtNOQqd7Ct7mc
3808,Revenge,Brook Benton,5m7a9PWKku8dzfMmzh1D2A
3809,Shadrack,Brook Benton,2pnHvhLON7sXa7F4VO8hyE
3810,So Close,Brook Benton,MISSING
3811,So Many Ways,Brook Benton,4ozgQXooKraDItYcuf5UzM
3812,Someday You'll Want Me To Want You,Brook Benton,2bqXoaSFwWmdkJYvv5ncFM
3813,Still Waters Run Deep,Brook Benton,6bAwKe8VCdieQOCf2az4Pj
3815,The Boll Weevil Song,Brook Benton,7vv2YLbom3Wtwn05rLIUAn
3816,The Lost Penny,Brook Benton,MISSING
3817,The Same One,Brook Benton,5EH9fnbnQkZBuwPSyn9FMw
3818,The Ties That Bind,Brook Benton,MISSING
3819,Think Twice,Brook Benton,MISSING
3820,This Time Of The Year,Brook Benton,0LGZyw3RxV0pIzeioJNbft
3821,Too Late To Turn Back Now,Brook Benton,MISSING
3823,Walk On The Wild Side,Brook Benton,7gsjzloN3dnhFnmOaPEHPs
3824,With All Of My Heart,Brook Benton,MISSING
3831,Day Is Done,Brooklyn Bridge,MISSING
3833,Your Husband - My Wife,Brooklyn Bridge,MISSING
3855,That's What It's All About,Brooks & Dunn,MISSING
3858,You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,00TVOtOdzKx9iMDRLz9aRc
3865,The Girl I Used To Know,Brother Beyond,MISSING
3867,In The Bottle,Brother To Brother,MISSING
3868,Helluva,Brotherhood Creed,MISSING
3874,5 Miles To Empty,Brownstone,0JT8QiD9F9Wt057moaNrAO
3885,Custom Machine,Bruce & Terry,MISSING
3886,Summer Means Fun,Bruce & Terry,MISSING
3887,Come On Baby,Bruce Channel,MISSING
3890,Mr. Bus Driver,Bruce Channel,MISSING
3891,Number One Man,Bruce Channel,MISSING
3892,If I Had A Rocket Launcher,Bruce Cockburn,5xbH4vXD8x07hcnpWkyXzG
3893,Wondering Where The Lions Are,Bruce Cockburn,MISSING
3894,Platinum Heroes,Bruce Foster,MISSING
3930,Respect Yourself,Bruce Willis,MISSING
3931,Under The Boardwalk,Bruce Willis,MISSING
3936,It Will Rain,Bruno Mars,10yukCmBr6fMIwsNiSveP6
3959,Please Forgive Me,Bryan Adams,MISSING
3969,All For Love,Bryan Adams/Rod Stewart/Sting,MISSING
3997,Big In Vegas,Buck Owens and The Buckaroos,4fFiqdL5C2MFNs7QtXoIj2
4004,Where Will Your Heart Take You,Buckeye,MISSING
4005,Pac-Man Fever,Buckner & Garcia,MISSING
4010,Ballad Of The Alamo,Bud & Travis,MISSING
4011,Michelle,Bud Shank,MISSING
4012,Mr. Lonely,Buddy Greco,6bBsumGDisaxrqZrXH4Hnz
4013,Early In The Morning,Buddy Holly,MISSING
4014,Heartbeat,Buddy Holly,2gZDzVzK9JbWsOrIzUliD4
4015,It Doesn't Matter Anymore,Buddy Holly,6QKoYmaw7qV9RIwqoI2NYP
4016,Raining In My Heart,Buddy Holly,3WKh4fFDbb5zr0ixuh5tos
4020,Ling-Ting-Tong,Buddy Knox,MISSING
4021,Lovey Dovey,Buddy Knox,2n8x0h5VlY0qa7mOK3HC0P
4032,History Repeats Itself,Buddy Starcher,MISSING
4035,"For What It's Worth (Stop, Hey What's That Sound)",Buffalo Springfield,MISSING
4037,Rock 'N' Roll Woman,Buffalo Springfield,MISSING
4043,I Love You Yes I Do,Bull Moose Jackson,MISSING
4044,No,Bulldog,MISSING
4051,"Let Me Party With You (Part 1) (Party, Party, Party)",Bunny Sigler,MISSING
4053,Lovey Dovey/You're So Fine,Bunny Sigler,4kUeOk4ahu7glmZtJjrVsO
4056,A Little Bitty Tear,Burl Ives,68KwA6xEaLTFXO8lcCaQy9
4057,Call Me Mr. In-Between,Burl Ives,MISSING
4059,Mary Ann Regrets,Burl Ives,MISSING
4060,Pearly Shells (Popo O Ewa),Burl Ives,MISSING
4061,The Same Old Hurt,Burl Ives,MISSING
4062,This Is All I Ask,Burl Ives,MISSING
4063,True Love Goes On And On,Burl Ives,MISSING
4069,My Own Way To Rock,Burton Cummings,MISSING
4071,You Saved My Soul,Burton Cummings,MISSING
4093,Is You Is Or Is You Ain't My Baby,Buster Brown,MISSING
4096,Baby Sittin' Boogie,Buzz Clifford,4HioHFy6TTtYRmyY7PpH9y
4114,Love Nwantiti (Ah Ah Ah),CKay,140dx97IbJbQhIMd7AaHeb
4115,LIFTED,CL,15F4bGHoQrlwmbBGTAfcu3
4118,Evil Woman Don't Play Your Games With Me,CROW,MISSING
4120,Music Is My Hot Hot Sex,CSS,MISSING
4139,How Deep Is Your Love,Calvin Harris & Disciples,MISSING
4166,You Make Me Work,Cameo,MISSING
4181,As Long As He Takes Care Of Home,Candi Staton,MISSING
4182,Do It In The Name Of Love,Candi Staton,MISSING
4186,In The Ghetto,Candi Staton,74pQG3aR0heVHo6sy1gCj9
4187,"Lovin' You, Lovin' Me",Candi Staton,MISSING
4191,I Am Beautiful,Candice Glover,MISSING
4194,The 81,Candy & The Kisses,30nTKl0xDGt9EQVrAEGJKY
4204,Land Of 1000 Dances,Cannibal And The Headhunters,4V671oKOcpCqAd431DJQ2H
4207,The Jive Samba,Cannonball Adderley,MISSING
4208,Why? (Am I Treated So Bad),Cannonball Adderley,4vsJejr0UiQDppgqDlQVZe
4211,Gyalis,Capella Grey,MISSING
4216,Come In From The Rain,Captain & Tennille,7bTd8zKuVozHf8NoP4gndZ
4223,Por Amor Viviremos,Captain & Tennille,MISSING
4226,You Need A Woman Tonight,Captain & Tennille,MISSING
4227,You Never Done It Like That,Captain & Tennille,MISSING
4238,Please Me,Cardi B & Bruno Mars,MISSING
4246,I Like It,"Cardi B, Bad Bunny & J Balvin",MISSING
4250,"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,7KEguG3CDoestm50v6XET5
4252,Exclusively Yours,"Carl Dobkins, Jr.",MISSING
4253,If You Don't Want My Lovin',"Carl Dobkins, Jr.",MISSING
4254,Lucky Devil,"Carl Dobkins, Jr.",MISSING
4255,My Heart Is An Open Book,"Carl Dobkins, Jr.",4oPoduVWqtgmHj7L2aIM9Y
4256,Dance The Kung Fu,Carl Douglas,1XJGRuqfyh9xvBXAVuGD3g
4260,Mona Lisa,Carl Mann,2ywAQ68HPDzo9ECceJ91nZ
4261,Pretend,Carl Mann,MISSING
4262,Pointed Toe Shoes,Carl Perkins,MISSING
4279,Something Good (Is Going To Happen To You),Carla Thomas,0aKIusW96JzOplHUfIiLGU
4282,When Tomorrow Comes,Carla Thomas,5iHkxuTyEOQqqYaRzBDZGn
4287,Every Little Thing,Carly Pearce,MISSING
4289,I Hope You're Happy Now,Carly Pearce & Lee Brice,MISSING
4290,Call Me Maybe,Carly Rae Jepsen,3YnCaSyJt58i3fEL43SOpX
4291,I Really Like You,Carly Rae Jepsen,MISSING
4292,This Kiss,Carly Rae Jepsen,MISSING
4318,A Hurricane Is Coming Tonite,Carol Douglas,MISSING
4321,Stronger Than Before,Carole Bayer Sager,MISSING
4326,He's A Bad Boy,Carole King,4RS55pu55qblr1lzHAaKY2
4333,One To One,Carole King,5nI0dG8Div5AApredQ6Z7v
4341,Simple Life,Carolyn Dawn Johnson,MISSING
4343,Stillsane,Carolyne Mas,MISSING
4365,There's A Kind Of Hush (All Over The World),Carpenters,MISSING
4370,We've Only Just Begun,Carpenters,2CajmyBcmnqTRnAK6HPP8D
4373,Dance With You,Carrie Lucas,MISSING
4384,Favorite Time Of Year,Carrie Underwood,MISSING
4398,Silent Night,Carrie Underwood,4vCxZZrdRp4K9q0PCCS2MS
4412,Honestly,Cartel,MISSING
4416,What Hurts The Most,Cascada,7JfJFcE0H8EhlR4Xx5QxDK
4422,Poor Boy,Casey Kelly,MISSING
4423,Black Horse And The Cherry Tree,Casey Weston,MISSING
4426,American City Suite,Cashman & West,MISSING
4427,Songman,Cashman & West,MISSING
4429,It's All Over Now,Casinos,MISSING
4431,Are You Happy Now?,Cassadee Pope,MISSING
4432,Cry,Cassadee Pope,MISSING
4433,Over You,Cassadee Pope,MISSING
4434,Stupid Boy,Cassadee Pope,MISSING
4438,Hotel,Cassidy Featuring R. Kelly,MISSING
4443,You Can't Stop The Beat,Cast Of Hairspray,MISSING
4446,(Remember The Days Of The) Old Schoolyard,Cat Stevens,4lngCeKIDgAiviESawqpDH
4447,Another Saturday Night,Cat Stevens,3ekij6XVw1F5dFX9oLvNU0
4448,Bad Brakes,Cat Stevens,MISSING
4453,Peace Train,Cat Stevens,708Gy72K8MD7z68VAJPWxJ
4456,The Hurt,Cat Stevens,0C9uxPEPuP1rPxUqrM4mMB
4458,Was Dog A Doughnut,Cat Stevens,MISSING
4461,Union Man,Cate Bros.,MISSING
4463,First Anniversary,Cathy Carr,MISSING
4472,Please Love Me Forever,Cathy Jean and The Roommates,6R8lypgBQwLaOBo7mwTjS0
4477,Crazy Love,CeCe Peniston,MISSING
4478,Finally,CeCe Peniston,1V0zsWLBuuEgb5kbkIjO83
4479,Hit By Love,CeCe Peniston,MISSING
4482,Inside That I Cried,CeCe Peniston,MISSING
4483,Keep On Walkin',CeCe Peniston,5l4LqG5AKeiRH024Bw0Scz
4484,Movin' On,CeCe Peniston,76musPSXXAjgyWuhh6yRnk
4485,We Got A Love Thang,CeCe Peniston,MISSING
4490,Superman,Celi Bee & The Buzzy Bunch,127Kb1znoBzeQgTCMsSPXO
4503,Taking Chances,Celine Dion,MISSING
4514,Supernature,Cerrone,3DDgm2immHaFpLAqt2Xwqy
4515,A Summer Song,Chad & Jeremy,48O2UZ18WRwodgj7nCzAC1
4518,From A Window,Chad & Jeremy,171tHCBskbEXQd8AAiBPLH
4521,If I Loved You,Chad & Jeremy,7q9sMQXbIzZcDj0dWOw5sk
4523,Willow Weep For Me,Chad & Jeremy,77g6umwH5sSQBeiJMUGB3a
4524,Yesterday's Gone,Chad & Jeremy,4HavWvHYVvqaN5poUsI1T2
4525,You Are She,Chad & Jeremy,54KvNfslBjcL7CquoByiIx
4557,I Might Need Security,Chance The Rapper,MISSING
4564,Hold Tight,Change,4bh0r5EmhGg8bPmoy4KjUK
4565,Paradise,Change,56nRvG4Te0dtmgxnhJBVm7
4566,The Very Best In You,Change,3aTAYTrn7pRUiEfab00DUL
4582,Freddie,Charlene,MISSING
4583,I've Never Been To Me,Charlene,MISSING
4585,Used To Be,Charlene & Stevie Wonder,MISSING
4587,Please Come Home For Christmas,Charles Brown,0j55I9vHZzI6x6yqrSJQ7M
4588,Seasons,Charles Fox,MISSING
4589,Ruby Duby Du From Key Witness,Charles Wolcott,MISSING
4594,(I'm So) Afraid Of Losing You Again,Charley Pride,MISSING
4596,I Can't Believe That You've Stopped Loving Me,Charley Pride,6X6Y0tJ3BERiG1Z6n7XZlk
4597,I'd Rather Love You,Charley Pride,MISSING
4606,It's Inevitable,Charlie,MISSING
4607,Killer Cut,Charlie,MISSING
4608,She Loves To Be In Love,Charlie,MISSING
4609,Turning To You,Charlie,MISSING
4610,Midnight Oil,Charlie Blackwell,MISSING
4611,Meditation (Meditacao),Charlie Byrd,MISSING
4620,The Way I Am,Charlie Puth,6qNALlmZa1ESnCxJmXE1K9
4630,Lonely Weekends,Charlie Rich,5Y6wwwEgq5ukoaYi4fKLUS
4631,Mohair Sam,Charlie Rich,MISSING
4645,Could It Be,Charlie Worsham,MISSING
4647,Superstar,Charm Farm,MISSING
4655,Lonely If You Are,Chase Rice,MISSING
4657,Whisper,Chase Rice,MISSING
4677,I Know I'm In Love,Chee-Chee & Peppy,MISSING
4682,Born In East L.A.,Cheech & Chong,MISSING
4705,Living In A House Divided,Cher,1y3ZL9BxbqGhWHUDbBJ8FD
4708,Pirate,Cher,MISSING
4725,Murphy's Law,Cheri,3wAScndyb3S4tmHXW4Lb81
4727,Since You've Been Gone,Cherie & Marie Currie,MISSING
4733,Think It Over,Cheryl Ladd,MISSING
4738,Thanks For My Child,Cheryl Pepsii Riley,MISSING
4739,The One And Only,Chesney Hawkes,1Wu7jxJmbIvUJ2VMdBBB9K
4741,One Mint Julep,Chet Atkins,MISSING
4742,Teensville,Chet Atkins,MISSING
4748,Thunder And Lightning,Chi Coltrane,MISSING
4751,Good Times,Chic,4N3stlRuz5cBNI4J4vDJ18
4768,Dialogue (Part I & II),Chicago,MISSING
4804,Give You What You Want (Fa Sure),Chico DeBarge,MISSING
4809,Love Sosa,Chief Keef,MISSING
4817,V. 3005,Childish Gambino,7xE37ctm10lifJZpmFLlX7
4818,Arms Of Mary,Chilliwack,MISSING
4819,Crazy Talk,Chilliwack,MISSING
4820,Fly At Night,Chilliwack,MISSING
4821,I Believe,Chilliwack,MISSING
4822,Lonesome Mary,Chilliwack,MISSING
4823,"My Girl (Gone, Gone, Gone)",Chilliwack,MISSING
4824,Whatcha Gonna Do,Chilliwack,MISSING
4827,Balla Baby,Chingy,2PIqUD7sI5oTf8wcyA8zpo
4834,Have Mercy,Chloe,MISSING
4835,Total Eclipse Of The Heart,Chloe Kohanski,MISSING
4838,Run To Paradise,Choirboys,MISSING
4841,Petite Fleur (Little Flower),Chris Barber's Jazz Band,MISSING
4842,The Sweetest Thing This Side Of Heaven,Chris Bartley,4XxmUxUxiwdpczszoO4yVN
4843,Money On You,Chris Blue,MISSING
4848,Dreamer,Chris Brown,MISSING
4897,"I Breathe In, I Breathe Out",Chris Cagle,MISSING
4898,Laredo,Chris Cagle,MISSING
4900,Miss Me Baby,Chris Cagle,MISSING
4901,My Love Goes On And On,Chris Cagle,MISSING
4909,You Are The One,Chris Cuevas,MISSING
4912,Somebody's Crying,Chris Isaak,MISSING
4913,Wicked Game,Chris Isaak,MISSING
4922,"I Like It Like That, Part 1",Chris Kenner,MISSING
